Date;Num;Name;Text;Account;Amount
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;298,77
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;44090,02
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;2770
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;4111,91
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;9366,75
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;1356,8
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;499,9
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;326,03
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;102,55
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;998,94
01.02.2021;514210;PERSONAL SERVICES;WORKERS COMPENSATION CLAIMS;GENERAL FUND;8219,25
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1060
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;34008
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;HIGHER EDUCATION COMPONENT UNITS;1100
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;60
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;533,58
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;10421,29
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;900
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;84,07
01.02.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;HIGHER EDUCATION COMPONENT UNITS;23938,54
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;2751,75
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;197,58
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;4289,82
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;940
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;594,66
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;440,83
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;700,6
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;339,72
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;4070
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;5775,38
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;97,5
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;66,6
01.02.2021;533100;ADMINISTRATIVE EXPENSE;MTCE-REP.OTH ITEMS OUTSIDE VND;GENERAL FUND;65
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;960
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;266,02
01.02.2021;543120;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-DP EQUIPMENT;GENERAL FUND;33,08
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;625
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;44700
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;1677,08
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;212,75
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;130,87
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;9600
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;GENERAL FUND;35750
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1730
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;33,5
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;850
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;214,74
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;456,86
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;295,7
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;0,82
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;25713,9
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;GENERAL FUND;2360
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;177,6
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;233,13
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;734,5
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;40,03
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;180,57
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;14783,84
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;196
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;1256,69
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;360,36
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;710,29
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;2555,3
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1880
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;64,58
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;12338,01
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;1806,89
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;137,68
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;854
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1145
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;262,53
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;45,5
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;2690,1
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;78,26
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;474,6
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;332,28
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;45
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;133,36
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;9249,9
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;3078,8
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;46388,56
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;16383,95
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;3974,61
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;12031,27
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;61409,77
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;9832,39
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;10436,95
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;GENERAL FUND;7588,49
01.02.2021;543140;PROP,FURN,EQUIP & RELATED DEBT;LEASE PURCHASE-LAND,BUILDINGS;GENERAL FUND;155719,04
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;6797,53
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;7000
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;440
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;149,5
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;8584,34
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;1392,78
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;GENERAL FUND;74,5
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;222759,32
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;965,05
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;GENERAL FUND;4160
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;598,12
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;6777,08
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;460
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;538,12
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;311,53
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;2686,24
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;9143,56
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;1300,11
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;50
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;61,27
01.02.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;GENERAL FUND;525
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;26513,78
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;615
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;GENERAL FUND;26647,89
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;406,71
01.02.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;1098,5
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;135,2
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;GENERAL FUND;235631,88
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;GENERAL FUND;286
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;33570,24
01.02.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;GENERAL FUND;2706,1
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);GENERAL FUND;108,74
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;PENSION TRUST FUNDS;139227,67
01.02.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;PENSION TRUST FUNDS;6200
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;PENSION TRUST FUNDS;92,8
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;PENSION TRUST FUNDS;45550,99
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;PENSION TRUST FUNDS;26390,54
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;PENSION TRUST FUNDS;310,2
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;PENSION TRUST FUNDS;111,25
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;PENSION TRUST FUNDS;839,03
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;PERMANENT FUNDS;1638,75
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);PERMANENT FUNDS;43221
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;57985,7
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;HIGHER EDUCATION COMPONENT UNITS;2910
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;8481,25
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;2791,28
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;16850,52
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;1953,33
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;115178,79
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;121984,96
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;25318,52
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;1170
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;10217,27
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;50498
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1170
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;GENERAL FUND;15707
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;GENERAL FUND;966,75
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;445,47
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;28,33
01.02.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;HIGHER EDUCATION COMPONENT UNITS;5000
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;65932,14
01.02.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;HIGHER EDUCATION COMPONENT UNITS;4250
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;HIGHER EDUCATION COMPONENT UNITS;1285
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;190197,75
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;16934,36
01.02.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;HIGHER EDUCATION COMPONENT UNITS;8254,03
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;113737,27
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;14357,04
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;283511,13
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;97042,05
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;6735,58
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;20563,13
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;25717,65
01.02.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;30992,79
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;2433,65
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;1995,63
01.02.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;312
01.02.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;99
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;61307,25
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;4716,4
01.02.2021;514210;PERSONAL SERVICES;WORKERS COMPENSATION CLAIMS;HIGHER EDUCATION COMPONENT UNITS;56728,18
01.02.2021;515220;PERSONAL SERVICES;ARCHITECTURAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;136933,33
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;309704,91
01.02.2021;515460;PERSONAL SERVICES;OTHER SCIENTIFIC-TECH.CONS.SVC;HIGHER EDUCATION COMPONENT UNITS;32421,29
01.02.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;HIGHER EDUCATION COMPONENT UNITS;1111575,19
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;1674198,52
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;146348,46
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;153022,09
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;852683,15
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;275969,42
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;33668,94
01.02.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;53693,08
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;66781,05
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;59821,33
01.02.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;995581,68
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;1000
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;43,76
01.02.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;441,2
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;287
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;7987,38
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;1783,62
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;44080,48
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;21208,72
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;4238,97
01.02.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;6761,66
01.02.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;1025,76
01.02.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;936,82
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;7178,15
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;180,1
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;94,07
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;1647,02
01.02.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;5100
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;3080,8
01.02.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;18,38
01.02.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;120
01.02.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;HIGHER EDUCATION COMPONENT UNITS;6
01.02.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;2300
01.02.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;873,21
01.02.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;36,69
01.02.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;3655,61
01.02.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;132
01.02.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;3174,75
01.02.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;44795
